embeddings_name,Num_Topics,n_neighbors,n_components,min_cluster_size,min_samples,cluster_selection_method,topic_coherence_c_v
all-mpnet-base-v2,14,25,20,10,10,eom,0.44406569175092087
all-mpnet-base-v2,14,25,20,5,10,eom,0.44404806882496195
all-mpnet-base-v2,16,15,15,10,5,eom,0.4440462558414564
all-mpnet-base-v2,10,5,5,5,5,eom,0.4440216741145903
all-mpnet-base-v2,4,5,15,10,25,eom,0.44400595706895435
all-mpnet-base-v2,4,5,15,5,25,eom,0.44400595706895435
all-mpnet-base-v2,4,5,15,15,25,eom,0.44400595706895435
all-mpnet-base-v2,4,5,15,20,25,eom,0.44400595706895435
all-mpnet-base-v2,4,10,20,10,5,eom,0.4439922071294194
all-mpnet-base-v2,16,5,15,10,5,eom,0.44385672409927135
all-mpnet-base-v2,6,10,5,20,5,eom,0.44381393320350926
all-mpnet-base-v2,8,25,20,10,5,eom,0.44375549171833567
all-mpnet-base-v2,10,10,20,10,5,eom,0.4437517005865153
all-mpnet-base-v2,16,20,10,5,5,eom,0.44365389868513094
all-mpnet-base-v2,8,20,5,10,10,eom,0.4436412543180814
all-mpnet-base-v2,8,20,5,5,10,eom,0.4436412543180814
all-mpnet-base-v2,14,20,10,10,5,eom,0.4435680814289269
all-mpnet-base-v2,12,10,5,10,5,eom,0.4435540567535725
all-mpnet-base-v2,6,20,10,20,5,eom,0.44348629065671735
all-mpnet-base-v2,10,15,25,10,5,eom,0.4434766539754648
all-mpnet-base-v2,18,25,20,10,10,eom,0.44340899928933175
all-mpnet-base-v2,20,25,20,10,10,eom,0.44340899928933175
all-mpnet-base-v2,16,25,20,10,10,eom,0.44340899928933175
all-mpnet-base-v2,14,15,5,10,10,eom,0.4433951259021568
all-mpnet-base-v2,12,5,10,15,20,eom,0.4433559484498246
all-mpnet-base-v2,12,5,10,10,20,eom,0.4433559484498246
all-mpnet-base-v2,8,5,5,5,5,eom,0.4433533679469207
all-mpnet-base-v2,10,10,5,25,5,eom,0.4433412529524809
all-mpnet-base-v2,18,20,20,10,5,eom,0.4433412349913814
all-mpnet-base-v2,8,10,25,25,10,eom,0.4432766959310471
all-mpnet-base-v2,8,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,6,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,18,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,14,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,20,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,16,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,12,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,10,20,20,25,20,eom,0.4432538807805104
all-mpnet-base-v2,4,10,20,5,5,eom,0.4432173788195556
all-mpnet-base-v2,4,15,15,25,10,eom,0.4431812923263081
all-mpnet-base-v2,16,10,15,5,5,eom,0.4430821022517939
all-mpnet-base-v2,6,5,20,10,20,eom,0.443062363525895
all-mpnet-base-v2,8,10,5,15,10,eom,0.44293502833331394
all-mpnet-base-v2,8,15,5,5,10,eom,0.4429214241717519
all-mpnet-base-v2,6,15,25,15,5,eom,0.44278192473468675
all-mpnet-base-v2,6,20,20,10,5,eom,0.44276487892044347
all-mpnet-base-v2,18,25,25,10,5,eom,0.442752466147413
all-mpnet-base-v2,6,10,10,20,5,eom,0.4425877435286378
all-mpnet-base-v2,8,10,25,5,20,eom,0.4425795507834607
all-mpnet-base-v2,18,5,10,15,5,eom,0.44253511373502247
all-mpnet-base-v2,12,20,20,5,5,eom,0.44251529772068715
all-mpnet-base-v2,18,15,5,10,10,eom,0.4424705612232092
all-mpnet-base-v2,6,5,15,5,10,eom,0.44244087792833403
all-mpnet-base-v2,14,10,5,15,5,eom,0.4423544055479996
all-mpnet-base-v2,6,5,20,5,20,eom,0.4423345799191983
all-mpnet-base-v2,10,20,20,10,5,eom,0.4423286121120332
all-mpnet-base-v2,4,25,15,20,10,eom,0.4422999687435187
all-mpnet-base-v2,20,25,10,10,5,eom,0.4422834800702069
all-mpnet-base-v2,16,5,10,5,5,eom,0.44221154416752667
all-mpnet-base-v2,4,25,25,20,20,eom,0.4421761233026643
all-mpnet-base-v2,4,25,25,15,20,eom,0.4421761233026643
all-mpnet-base-v2,4,25,25,10,20,eom,0.4421761233026643
all-mpnet-base-v2,4,25,25,5,20,eom,0.4421761233026643
all-mpnet-base-v2,10,20,25,5,5,eom,0.4421709350456423
all-mpnet-base-v2,14,10,25,10,15,eom,0.44211073358171377
all-mpnet-base-v2,18,10,25,10,15,eom,0.4421107335817137
all-mpnet-base-v2,16,10,25,10,15,eom,0.4421107335817137
all-mpnet-base-v2,20,10,25,10,15,eom,0.4421107335817137
all-mpnet-base-v2,4,10,5,25,5,eom,0.44202023934825097
all-mpnet-base-v2,14,10,5,25,10,eom,0.44198009753918427
all-mpnet-base-v2,10,10,5,25,10,eom,0.44198009753918427
all-mpnet-base-v2,20,10,5,25,10,eom,0.44198009753918427
all-mpnet-base-v2,16,10,5,25,10,eom,0.44198009753918427
all-mpnet-base-v2,18,10,5,25,10,eom,0.44198009753918427
all-mpnet-base-v2,12,10,5,25,10,eom,0.44198009753918427
all-mpnet-base-v2,8,10,5,25,10,eom,0.4419800975391842
all-mpnet-base-v2,8,10,5,20,10,eom,0.4419800975391842
all-mpnet-base-v2,10,5,15,15,5,eom,0.44193945382482996
all-mpnet-base-v2,4,10,15,20,25,eom,0.4419305148283918
all-mpnet-base-v2,4,10,15,15,25,eom,0.4419305148283918
all-mpnet-base-v2,20,15,5,5,10,eom,0.4418968995724247
all-mpnet-base-v2,4,5,10,10,10,eom,0.441847531542758
all-mpnet-base-v2,14,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,10,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,18,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,6,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,6,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,10,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,6,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,6,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,12,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,16,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,18,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,12,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,16,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,8,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,12,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,8,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,16,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,18,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,8,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,16,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,18,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,8,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,20,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,10,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,20,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,20,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,14,15,10,5,25,eom,0.44184173193278714
all-mpnet-base-v2,14,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,20,15,10,10,25,eom,0.44184173193278714
all-mpnet-base-v2,12,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,10,15,10,20,25,eom,0.44184173193278714
all-mpnet-base-v2,14,15,10,15,25,eom,0.44184173193278714
all-mpnet-base-v2,8,5,10,25,10,eom,0.4418276141070925
all-mpnet-base-v2,18,10,15,5,5,eom,0.4417661262894683
all-mpnet-base-v2,4,25,5,5,15,eom,0.4417384755179903
all-mpnet-base-v2,4,25,15,20,15,eom,0.4417384755179903
all-mpnet-base-v2,4,25,5,20,15,eom,0.4417384755179903
all-mpnet-base-v2,4,25,5,15,15,eom,0.4417384755179903
all-mpnet-base-v2,4,25,5,10,15,eom,0.4417384755179903
all-mpnet-base-v2,4,25,15,25,15,eom,0.4417384755179903
all-mpnet-base-v2,12,5,5,5,10,eom,0.44171519474939264
all-mpnet-base-v2,20,25,15,10,5,eom,0.44171177730359434
all-mpnet-base-v2,4,10,10,10,15,eom,0.44163526471708947
all-mpnet-base-v2,4,10,10,5,15,eom,0.44163526471708947
all-mpnet-base-v2,4,10,10,15,15,eom,0.44163526471708947
all-mpnet-base-v2,4,20,20,25,10,eom,0.44157871785389363
all-mpnet-base-v2,4,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,4,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,4,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,4,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,4,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,4,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,4,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,4,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,20,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,8,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,6,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,14,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,15,15,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,15,20,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,12,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,18,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,20,20,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,5,20,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,10,15,eom,0.44149281118662315
all-mpnet-base-v2,16,10,15,5,15,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,20,15,eom,0.44149281118662315
all-mpnet-base-v2,10,10,15,10,20,eom,0.44149281118662315
all-mpnet-base-v2,12,15,25,15,5,eom,0.44147045265745294
all-mpnet-base-v2,8,10,25,15,5,eom,0.4413862731352548
all-mpnet-base-v2,8,10,25,20,5,eom,0.4413862731352548
all-mpnet-base-v2,6,5,10,5,20,eom,0.4412620525329446
all-mpnet-base-v2,6,5,10,10,20,eom,0.4412620525329446
all-mpnet-base-v2,6,5,10,15,20,eom,0.4412620525329446
all-mpnet-base-v2,16,15,25,5,5,eom,0.44125132492140245
all-mpnet-base-v2,14,25,5,10,5,eom,0.4412247306525274
all-mpnet-base-v2,12,15,15,5,10,eom,0.44121733425856036
all-mpnet-base-v2,12,5,20,25,5,eom,0.4412098492732498
all-mpnet-base-v2,16,20,5,5,5,eom,0.4411832743242739
all-mpnet-base-v2,6,5,5,10,5,eom,0.44118015706291885
all-mpnet-base-v2,20,25,5,5,5,eom,0.4411600776096887
all-mpnet-base-v2,4,10,25,10,25,eom,0.44114560800093566
all-mpnet-base-v2,4,10,25,15,25,eom,0.44114560800093566
all-mpnet-base-v2,4,10,25,5,25,eom,0.44114560800093566
all-mpnet-base-v2,4,10,25,20,25,eom,0.44114560800093566
all-mpnet-base-v2,4,10,25,25,25,eom,0.44114560800093566
all-mpnet-base-v2,20,25,10,5,5,eom,0.44113388156002853
all-mpnet-base-v2,18,25,20,10,5,eom,0.44113201097034027
all-mpnet-base-v2,4,10,25,5,20,eom,0.4410487846616359
all-mpnet-base-v2,8,5,20,5,10,eom,0.4410438175103217
all-mpnet-base-v2,4,5,25,25,15,eom,0.44104246739944275
all-mpnet-base-v2,12,5,10,5,10,eom,0.4410061314640477
all-mpnet-base-v2,10,20,5,5,5,eom,0.4410051057817537
all-mpnet-base-v2,6,25,15,15,5,eom,0.4409697891908431
all-mpnet-base-v2,6,25,15,20,5,eom,0.4409697891908431
all-mpnet-base-v2,8,5,10,20,25,eom,0.4409576240592318
all-mpnet-base-v2,8,5,10,15,25,eom,0.4409576240592318
all-mpnet-base-v2,20,5,10,15,25,eom,0.4409576240592317
all-mpnet-base-v2,14,5,10,20,25,eom,0.4409576240592317
all-mpnet-base-v2,12,5,10,20,25,eom,0.4409576240592317
all-mpnet-base-v2,20,5,10,20,25,eom,0.4409576240592317
all-mpnet-base-v2,12,5,10,15,25,eom,0.4409576240592317
all-mpnet-base-v2,10,5,10,20,25,eom,0.4409576240592317
all-mpnet-base-v2,16,5,10,20,25,eom,0.4409576240592317
all-mpnet-base-v2,10,5,10,15,25,eom,0.4409576240592317
all-mpnet-base-v2,14,5,10,15,25,eom,0.4409576240592317
all-mpnet-base-v2,18,5,10,15,25,eom,0.4409576240592317
all-mpnet-base-v2,16,5,10,15,25,eom,0.4409576240592317
all-mpnet-base-v2,18,5,10,20,25,eom,0.4409576240592317
all-mpnet-base-v2,8,5,5,10,10,eom,0.4409158915645985
all-mpnet-base-v2,16,10,5,15,5,eom,0.440888110971618
all-mpnet-base-v2,12,20,10,10,5,eom,0.44087953518389195
all-mpnet-base-v2,10,20,20,5,5,eom,0.44085932683126045
all-mpnet-base-v2,14,5,10,15,10,eom,0.44081127435134576
all-mpnet-base-v2,4,20,15,5,15,eom,0.44075852066582355
all-mpnet-base-v2,4,20,15,15,15,eom,0.44075852066582355
all-mpnet-base-v2,4,20,15,10,15,eom,0.44075852066582355
all-mpnet-base-v2,20,20,5,10,5,eom,0.4407073997582505
all-mpnet-base-v2,20,10,25,5,15,eom,0.44066485843488784
all-mpnet-base-v2,16,5,5,15,5,eom,0.4406645562700112
all-mpnet-base-v2,6,25,10,15,5,eom,0.44064792037072253
all-mpnet-base-v2,4,10,10,5,20,eom,0.44062780656730116
all-mpnet-base-v2,4,10,10,20,20,eom,0.44062780656730116
all-mpnet-base-v2,4,10,10,10,20,eom,0.44062780656730116
all-mpnet-base-v2,4,10,10,15,20,eom,0.44062780656730116
all-mpnet-base-v2,4,10,10,25,20,eom,0.44062780656730116
all-mpnet-base-v2,16,10,5,10,10,eom,0.440575828882393
all-mpnet-base-v2,8,5,10,5,20,eom,0.44054728033652285
all-mpnet-base-v2,6,10,25,10,15,eom,0.440523649142528
all-mpnet-base-v2,18,20,10,10,5,eom,0.440483101667748
all-mpnet-base-v2,8,20,20,10,5,eom,0.44046892948427935
all-mpnet-base-v2,8,15,5,5,5,eom,0.4403154561191249
all-mpnet-base-v2,6,20,15,5,5,eom,0.44030131536059436
all-mpnet-base-v2,20,25,15,5,10,eom,0.440301170735079
all-mpnet-base-v2,18,25,15,5,10,eom,0.440301170735079
all-mpnet-base-v2,14,15,5,5,10,eom,0.44026870357055886
all-mpnet-base-v2,18,5,10,5,5,eom,0.44025872617570994
all-mpnet-base-v2,4,10,25,20,5,eom,0.44024132754125944
all-mpnet-base-v2,4,10,25,15,5,eom,0.44024132754125944
all-mpnet-base-v2,20,5,15,15,5,eom,0.4401146928826409
all-mpnet-base-v2,12,5,20,5,5,eom,0.439992056308123
all-mpnet-base-v2,10,15,5,10,15,eom,0.4399545472524487
all-mpnet-base-v2,12,20,20,10,5,eom,0.4399487252593496
all-mpnet-base-v2,16,25,20,5,10,eom,0.4399474789209318
all-mpnet-base-v2,4,20,20,10,10,eom,0.4399286056540904
all-mpnet-base-v2,10,5,20,5,20,eom,0.43989534343358017
all-mpnet-base-v2,6,15,5,5,5,eom,0.43988649979104844
all-mpnet-base-v2,4,25,25,15,10,eom,0.4398631008953302
all-mpnet-base-v2,4,20,10,15,10,eom,0.43983226136518755
all-mpnet-base-v2,6,25,25,10,10,eom,0.43973393831331453
all-mpnet-base-v2,4,20,15,20,5,eom,0.4397333492145023
all-mpnet-base-v2,4,15,5,25,5,eom,0.4397322069829529
all-mpnet-base-v2,4,5,5,10,10,eom,0.4397013632531153
all-mpnet-base-v2,18,5,15,15,5,eom,0.43958468551228774
all-mpnet-base-v2,20,20,25,5,5,eom,0.43955732254759916
all-mpnet-base-v2,14,10,25,20,10,eom,0.4394905634713043
all-mpnet-base-v2,14,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,12,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,20,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,16,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,10,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,6,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,8,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,18,25,10,20,10,eom,0.4394708480982805
all-mpnet-base-v2,4,10,25,25,20,eom,0.4394590986473725
all-mpnet-base-v2,4,10,25,20,20,eom,0.4394590986473725
all-mpnet-base-v2,4,10,25,15,20,eom,0.4394590986473725
all-mpnet-base-v2,4,10,25,10,20,eom,0.4394590986473725
all-mpnet-base-v2,10,20,15,10,5,eom,0.43945082877625324
all-mpnet-base-v2,12,15,25,20,5,eom,0.4394472307160298
all-mpnet-base-v2,8,5,20,10,20,eom,0.43937093917597747
all-mpnet-base-v2,18,15,20,5,5,eom,0.4393441826677699
all-mpnet-base-v2,14,20,15,15,5,eom,0.4393419399528247
all-mpnet-base-v2,6,15,5,5,10,eom,0.43921456235231215
all-mpnet-base-v2,16,20,20,5,5,eom,0.4391534213063877
all-mpnet-base-v2,18,5,25,5,5,eom,0.43905964587930124
all-mpnet-base-v2,12,10,25,20,10,eom,0.43903449426863644
all-mpnet-base-v2,6,25,25,15,10,eom,0.43897537484258053
all-mpnet-base-v2,14,20,20,5,10,eom,0.4389439297205001
all-mpnet-base-v2,4,25,20,5,15,eom,0.4389368522674813
all-mpnet-base-v2,4,25,20,10,15,eom,0.4389368522674813
all-mpnet-base-v2,4,25,20,15,15,eom,0.4389368522674813
all-mpnet-base-v2,4,25,20,20,15,eom,0.4389368522674813
all-mpnet-base-v2,16,5,20,10,10,eom,0.43893358723915227
all-mpnet-base-v2,4,10,15,25,20,eom,0.4388678864064509
all-mpnet-base-v2,14,25,5,5,10,eom,0.43878194078576094
all-mpnet-base-v2,18,5,5,5,5,eom,0.43872176845442223
all-mpnet-base-v2,4,5,20,5,5,eom,0.43868035024986957
all-mpnet-base-v2,6,20,20,10,10,eom,0.43867347778782767
all-mpnet-base-v2,8,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,18,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,12,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,12,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,10,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,8,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,10,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,12,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,14,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,8,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,8,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,12,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,6,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,8,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,20,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,20,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,6,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,16,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,16,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,6,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,16,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,16,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,6,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,14,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,14,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,14,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,20,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,20,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,14,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,20,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,6,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,10,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,12,15,5,25,25,eom,0.4386720272492881
all-mpnet-base-v2,16,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,10,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,18,15,5,20,25,eom,0.4386720272492881
all-mpnet-base-v2,18,15,5,15,25,eom,0.4386720272492881
all-mpnet-base-v2,18,15,5,10,25,eom,0.4386720272492881
all-mpnet-base-v2,10,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,18,15,5,5,25,eom,0.4386720272492881
all-mpnet-base-v2,12,5,20,20,5,eom,0.43853781786482554
all-mpnet-base-v2,16,10,10,15,10,eom,0.43849595353847276
all-mpnet-base-v2,16,10,10,20,10,eom,0.43849595353847276
all-mpnet-base-v2,4,25,25,10,10,eom,0.4384780355455488
all-mpnet-base-v2,18,25,5,10,5,eom,0.43830474584210394
all-mpnet-base-v2,12,25,10,10,5,eom,0.43830074758664056
all-mpnet-base-v2,10,5,20,5,10,eom,0.43829291406762483
all-mpnet-base-v2,6,15,15,25,5,eom,0.43823801889744346
all-mpnet-base-v2,4,5,15,10,5,eom,0.43815073944190913
all-mpnet-base-v2,20,20,15,10,5,eom,0.4381388024535477
all-mpnet-base-v2,16,15,10,5,5,eom,0.43813452405782055
all-mpnet-base-v2,6,5,15,15,5,eom,0.43810975005352665
all-mpnet-base-v2,6,20,5,5,5,eom,0.43810577461780653
all-mpnet-base-v2,18,15,5,10,5,eom,0.4380825664152265
all-mpnet-base-v2,14,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,16,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,8,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,20,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,12,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,6,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,10,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,18,10,20,5,25,eom,0.4380677119521059
all-mpnet-base-v2,4,15,5,25,25,eom,0.43806738585144134
all-mpnet-base-v2,4,15,5,10,25,eom,0.43806738585144134
all-mpnet-base-v2,4,15,5,20,25,eom,0.43806738585144134
all-mpnet-base-v2,4,15,5,5,25,eom,0.43806738585144134
all-mpnet-base-v2,4,15,5,15,25,eom,0.43806738585144134
all-mpnet-base-v2,14,10,5,5,5,eom,0.43804043418059346
all-mpnet-base-v2,16,15,5,5,10,eom,0.43800773554318334
all-mpnet-base-v2,4,5,25,25,20,eom,0.43795410958811837
all-mpnet-base-v2,12,20,25,5,5,eom,0.4379471479587596
all-mpnet-base-v2,6,5,25,25,10,eom,0.4378466834511139
all-mpnet-base-v2,14,10,5,10,5,eom,0.43782131751047326
all-mpnet-base-v2,10,5,5,10,5,eom,0.43773674317416433
all-mpnet-base-v2,6,5,5,5,5,eom,0.4376692143762856
all-mpnet-base-v2,20,20,20,10,5,eom,0.43766200202662486
all-mpnet-base-v2,18,10,5,15,5,eom,0.4376257515703322
all-mpnet-base-v2,4,20,25,15,20,eom,0.4375641175383542
all-mpnet-base-v2,12,20,20,10,10,eom,0.43753891838286474
all-mpnet-base-v2,18,20,20,10,10,eom,0.43753891838286463
all-mpnet-base-v2,14,20,20,10,10,eom,0.43753891838286463
all-mpnet-base-v2,16,20,20,10,10,eom,0.43753891838286463
all-mpnet-base-v2,20,20,20,10,10,eom,0.43753891838286463
all-mpnet-base-v2,4,15,25,10,10,eom,0.43753193814849317
all-mpnet-base-v2,4,15,25,15,10,eom,0.43753193814849317
all-mpnet-base-v2,6,10,15,25,20,eom,0.4375248488510698
